Order_ID,Order_Date,Customer_Name,Category,Product_Name,Quantity,Unit_Price,Sales,Profit,Region,City,Payment_Method,Rating
ORD03771,2024-03-21,Customer_8,Electronics,Mobile,4,37426.88,149707.52,24766.28,West,Ahmedabad,Net Banking,2.5
ORD03772,2024-09-10,Customer_62,Electronics,Tablet,2,22270.26,44540.52,6850.81,North,Chandigarh,COD,2.4
ORD03773,2024-12-18,Customer_56,Electronics,Printer,8,13634.8,109078.4,16623.27,North,Chandigarh,COD,1.4
ORD03774,2024-03-21,Customer_27,Electronics,Keyboard,5,1303.02,6515.1,2031.27,North,Jaipur,UPI,3.8
ORD03775,2024-03-26,Customer_95,Office Supplies,Pen,8,65.67,525.36,276.33,West,Surat,COD,1.1
ORD03776,2024-10-21,Customer_40,Furniture,Table,7,12245.59,85719.13,18813.54,South,Chennai,UPI,2.3
ORD03777,2024-07-15,Customer_66,Furniture,Table,6,8696.67,52180.02,10935.35,West,Pune,COD,5.0
ORD03778,2024-02-25,Customer_90,Electronics,Laptop,10,31286.55,312865.5,41180.07,South,Kochi,Net Banking,3.8
ORD03779,2024-11-15,Customer_18,Furniture,Chair,2,6276.05,12552.1,1905.04,South,Kochi,COD,1.9
ORD03780,2024-05-26,Customer_95,Electronics,Laptop,8,56125.61,449004.88,66546.32,West,Surat,UPI,2.3
ORD03781,2024-10-16,Customer_29,Office Supplies,Stapler,2,599.54,1199.08,413.34,East,Bhubaneswar,Net Banking,1.9
ORD03782,2024-10-10,Customer_67,Office Supplies,Stapler,8,507.6,4060.8,1302.39,West,Mumbai,UPI,2.0
ORD03783,2025-02-16,Customer_97,Electronics,Keyboard,3,1020.85,3062.55,896.38,West,Pune,COD,4.4
ORD03784,2024-02-26,Customer_57,Office Supplies,Folder,6,171.47,1028.82,409.47,East,Patna,Net Banking,1.5
ORD03785,2024-11-14,Customer_52,Electronics,Keyboard,1,2138.77,2138.77,700.27,East,Guwahati,Net Banking,1.1
ORD03786,2024-12-10,Customer_41,Office Supplies,Highlighter,2,36.47,72.94,33.66,East,Patna,COD,3.6
ORD03787,2024-07-15,Customer_45,Office Supplies,Folder,4,83.32,333.28,130.48,South,Kochi,Card,2.3
ORD03788,2024-07-04,Customer_26,Electronics,Keyboard,10,4426.5,44265.0,13138.04,North,Jaipur,UPI,4.5
ORD03789,2024-08-20,Customer_33,Furniture,Cupboard,4,6672.93,26691.72,5305.12,East,Patna,Card,2.1
ORD03790,2024-03-22,Customer_35,Furniture,Cupboard,10,29839.62,298396.2,49350.74,North,Delhi,UPI,1.8
ORD03791,2024-03-17,Customer_32,Furniture,Wardrobe,5,29863.78,149318.9,24580.39,North,Jaipur,COD,4.1
ORD03792,2024-02-18,Customer_68,Electronics,Monitor,8,7899.9,63199.2,10149.19,South,Bangalore,UPI,1.4
ORD03793,2024-01-23,Customer_99,Office Supplies,Pen,2,96.16,192.32,96.57,South,Kochi,Net Banking,2.0
ORD03794,2024-11-03,Customer_2,Furniture,Cupboard,7,17883.16,125182.12,21187.33,North,Chandigarh,Card,1.0
ORD03795,2024-09-17,Customer_35,Office Supplies,Notebook,6,263.19,1579.14,670.42,East,Kolkata,UPI,3.2
ORD03796,2025-03-05,Customer_7,Electronics,Headphones,1,5758.83,5758.83,1278.46,South,Bangalore,UPI,3.8
ORD03797,2025-02-18,Customer_14,Furniture,Sofa,9,46032.91,414296.19,95055.07,South,Bangalore,UPI,3.5
ORD03798,2025-03-31,Customer_10,Electronics,Mobile,7,31872.62,223108.34,39062.07,North,Jaipur,Card,4.8
ORD03799,2024-02-28,Customer_93,Electronics,Tablet,7,33273.39,232913.73,32293.77,West,Surat,Card,3.8
ORD03800,2024-05-16,Customer_89,Office Supplies,Scissors,3,68.05,204.15,81.48,South,Kochi,Net Banking,3.3
ORD03801,2024-01-01,Customer_93,Office Supplies,Scissors,7,51.57,360.99,138.88,North,Chandigarh,Card,1.9
ORD03802,2025-01-01,Customer_51,Furniture,Bookshelf,7,11686.18,81803.26,16461.85,West,Ahmedabad,UPI,4.0
ORD03803,2024-06-25,Customer_65,Furniture,Sofa,1,24270.48,24270.48,5448.29,North,Chandigarh,UPI,2.2
ORD03804,2024-07-16,Customer_91,Office Supplies,Folder,7,76.01,532.07,208.77,East,Kolkata,Card,4.5
ORD03805,2024-03-16,Customer_71,Office Supplies,Scissors,3,346.46,1039.38,365.22,South,Hyderabad,Net Banking,4.6
ORD03806,2024-12-08,Customer_100,Furniture,Sofa,3,30661.04,91983.12,22403.04,East,Kolkata,Net Banking,4.3
ORD03807,2024-01-07,Customer_26,Furniture,Sofa,9,29843.04,268587.36,59153.44,East,Patna,Net Banking,4.4
ORD03808,2025-02-21,Customer_87,Office Supplies,Marker,9,59.46,535.14,233.47,East,Kolkata,Net Banking,4.4
ORD03809,2024-07-15,Customer_26,Office Supplies,Highlighter,10,42.36,423.6,201.63,East,Kolkata,Net Banking,2.5
ORD03810,2024-05-02,Customer_11,Electronics,Keyboard,8,2460.16,19681.28,5506.7,West,Pune,COD,3.2
ORD03811,2025-01-13,Customer_82,Electronics,Printer,5,6841.49,34207.45,4185.34,East,Bhubaneswar,Net Banking,4.9
ORD03812,2025-03-16,Customer_87,Furniture,Wardrobe,3,36608.54,109825.62,17689.05,North,Chandigarh,COD,3.0
ORD03813,2025-01-18,Customer_74,Electronics,Mouse,6,2642.38,15854.28,5090.24,South,Bangalore,COD,3.6
ORD03814,2025-03-26,Customer_80,Furniture,Table,6,12671.14,76026.84,13430.47,West,Pune,Net Banking,3.8
ORD03815,2024-09-27,Customer_96,Electronics,Laptop,4,74157.36,296629.44,28898.17,South,Hyderabad,COD,4.4
ORD03816,2024-05-11,Customer_82,Furniture,Sofa,7,41986.55,293905.85,72765.83,North,Jaipur,COD,2.9
ORD03817,2024-09-17,Customer_60,Electronics,Laptop,1,47716.53,47716.53,5872.87,North,Delhi,Net Banking,2.0
ORD03818,2024-12-30,Customer_97,Office Supplies,Stapler,2,567.57,1135.14,393.69,West,Mumbai,COD,4.1
ORD03819,2024-10-29,Customer_17,Furniture,Bookshelf,5,3424.67,17123.35,3415.6,South,Hyderabad,Card,4.8
ORD03820,2024-08-21,Customer_58,Electronics,Tablet,8,24306.79,194454.32,34262.42,South,Bangalore,COD,2.0
ORD03821,2025-03-25,Customer_13,Office Supplies,Scissors,2,280.43,560.86,213.84,North,Chandigarh,Net Banking,1.7
ORD03822,2024-09-28,Customer_51,Furniture,Cupboard,1,10681.86,10681.86,1738.02,East,Guwahati,Card,3.3
ORD03823,2024-05-26,Customer_89,Office Supplies,Highlighter,1,118.56,118.56,59.01,East,Bhubaneswar,COD,2.3
ORD03824,2024-07-15,Customer_23,Office Supplies,Marker,8,155.51,1244.08,526.69,East,Patna,Card,3.7
ORD03825,2024-06-11,Customer_54,Office Supplies,Scissors,1,102.57,102.57,41.89,South,Hyderabad,Net Banking,2.6
ORD03826,2025-02-10,Customer_98,Office Supplies,Highlighter,8,103.83,830.64,399.97,East,Guwahati,UPI,3.1
ORD03827,2024-06-15,Customer_42,Office Supplies,Folder,2,178.43,356.86,157.8,South,Kochi,Net Banking,4.1
ORD03828,2024-04-27,Customer_7,Office Supplies,Stapler,9,367.96,3311.64,1146.8,North,Delhi,Net Banking,4.8
ORD03829,2024-07-24,Customer_75,Electronics,Tablet,8,24622.47,196979.76,30601.04,West,Pune,Card,3.0
ORD03830,2024-12-13,Customer_91,Furniture,Wardrobe,10,38196.96,381969.6,81234.06,East,Patna,COD,3.3
ORD03831,2024-03-04,Customer_13,Furniture,Cupboard,1,6099.81,6099.81,1116.79,South,Hyderabad,UPI,4.2
ORD03832,2024-06-12,Customer_42,Office Supplies,Printer Paper,7,1015.38,7107.66,2087.57,South,Kochi,UPI,2.3
ORD03833,2024-10-16,Customer_81,Office Supplies,Scissors,10,318.53,3185.3,1260.33,North,Lucknow,COD,2.8
ORD03834,2024-12-21,Customer_35,Office Supplies,Notebook,5,207.79,1038.95,406.42,North,Delhi,COD,4.6
ORD03835,2024-12-26,Customer_67,Electronics,Monitor,10,29047.9,290479.0,42239.23,West,Ahmedabad,Card,3.5
ORD03836,2025-01-15,Customer_84,Electronics,Laptop,8,37457.85,299662.8,35325.72,East,Kolkata,Net Banking,1.3
ORD03837,2024-07-10,Customer_64,Electronics,Tablet,6,16960.41,101762.46,15866.92,South,Hyderabad,COD,3.7
ORD03838,2024-09-29,Customer_27,Furniture,Desk,7,20581.65,144071.55,31139.97,East,Bhubaneswar,COD,2.3
ORD03839,2024-01-01,Customer_10,Office Supplies,Pen,10,71.26,712.6,338.86,North,Lucknow,COD,4.6
ORD03840,2024-11-01,Customer_34,Office Supplies,Stapler,2,761.24,1522.48,577.75,North,Jaipur,UPI,2.9
ORD03841,2025-01-18,Customer_97,Furniture,Sofa,5,33728.37,168641.85,40072.56,West,Surat,UPI,2.8
ORD03842,2024-05-05,Customer_45,Electronics,Tablet,7,22695.86,158871.02,26910.53,South,Bangalore,UPI,1.9
ORD03843,2025-01-11,Customer_41,Electronics,Mouse,6,1180.0,7080.0,2454.84,East,Bhubaneswar,COD,3.0
ORD03844,2024-12-18,Customer_39,Office Supplies,Notebook,1,215.3,215.3,81.93,West,Mumbai,Card,3.6
ORD03845,2024-02-06,Customer_12,Furniture,Wardrobe,7,31973.26,223812.82,48770.63,West,Ahmedabad,Card,3.7
ORD03846,2024-03-31,Customer_90,Furniture,Cupboard,4,7682.92,30731.68,5359.19,South,Kochi,COD,2.3
ORD03847,2025-03-04,Customer_52,Furniture,Table,10,7093.81,70938.1,14029.63,South,Chennai,Net Banking,2.6
ORD03848,2024-03-01,Customer_10,Electronics,Laptop,4,53404.1,213616.4,28338.43,North,Jaipur,UPI,2.4
ORD03849,2025-02-18,Customer_65,Furniture,Table,9,9397.13,84574.17,17291.87,North,Jaipur,UPI,4.5
ORD03850,2024-08-31,Customer_47,Electronics,Mobile,4,44693.09,178772.36,34193.72,South,Bangalore,Card,3.4
ORD03851,2024-08-23,Customer_43,Electronics,Printer,10,16239.49,162394.9,21688.49,South,Bangalore,COD,3.8
ORD03852,2024-11-05,Customer_77,Furniture,Table,2,17771.06,35542.12,7165.42,North,Jaipur,COD,3.4
ORD03853,2024-10-20,Customer_90,Electronics,Keyboard,8,542.59,4340.72,1343.07,East,Bhubaneswar,Card,1.9
ORD03854,2024-05-14,Customer_9,Electronics,Headphones,9,9007.0,81063.0,20124.53,South,Kochi,COD,1.1
ORD03855,2024-03-10,Customer_23,Electronics,Mouse,6,1649.25,9895.5,3216.19,East,Kolkata,UPI,3.1
ORD03856,2024-12-07,Customer_77,Office Supplies,Scissors,7,313.51,2194.57,830.37,North,Lucknow,Net Banking,2.3
ORD03857,2024-06-14,Customer_56,Electronics,Monitor,6,27306.93,163841.58,26451.93,South,Bangalore,COD,3.7
ORD03858,2024-11-07,Customer_46,Electronics,Laptop,9,76695.08,690255.72,91672.78,South,Hyderabad,Card,4.2
ORD03859,2025-02-15,Customer_21,Electronics,Printer,6,15893.0,95358.0,11598.7,West,Mumbai,COD,2.2
ORD03860,2024-06-13,Customer_20,Furniture,Cupboard,5,15309.0,76545.0,13820.45,East,Guwahati,UPI,2.8
ORD03861,2025-01-06,Customer_7,Office Supplies,Marker,2,199.77,399.54,190.56,North,Delhi,UPI,3.1
ORD03862,2025-01-19,Customer_44,Office Supplies,Highlighter,5,126.45,632.25,320.25,East,Guwahati,UPI,4.0
ORD03863,2024-11-24,Customer_63,Office Supplies,Pen,9,11.48,103.32,48.57,North,Lucknow,COD,2.9
ORD03864,2025-02-19,Customer_50,Furniture,Table,2,11412.35,22824.7,4263.48,West,Surat,COD,2.5
ORD03865,2025-02-22,Customer_96,Office Supplies,Printer Paper,4,1423.23,5692.92,1617.01,West,Ahmedabad,COD,2.8
ORD03866,2024-03-20,Customer_22,Office Supplies,Folder,8,128.12,1024.96,452.66,South,Hyderabad,COD,4.7
ORD03867,2024-04-15,Customer_41,Office Supplies,Pen,1,35.38,35.38,17.66,North,Lucknow,COD,2.0
ORD03868,2024-11-20,Customer_17,Electronics,Keyboard,10,1804.07,18040.7,5216.82,South,Chennai,UPI,2.0
ORD03869,2024-10-27,Customer_53,Furniture,Chair,3,12713.1,38139.3,6338.02,West,Surat,COD,2.8
ORD03870,2024-06-01,Customer_30,Furniture,Chair,10,12019.7,120197.0,21196.14,East,Kolkata,COD,4.9
ORD03871,2024-06-28,Customer_65,Furniture,Sofa,10,32061.02,320610.2,71086.71,East,Bhubaneswar,COD,4.2
ORD03872,2024-11-09,Customer_34,Office Supplies,Scissors,2,135.66,271.32,107.98,East,Guwahati,Net Banking,4.8
ORD03873,2024-06-22,Customer_62,Office Supplies,Folder,4,173.52,694.08,284.02,North,Jaipur,COD,2.0
ORD03874,2024-05-20,Customer_50,Furniture,Table,3,3269.74,9809.22,1700.29,South,Kochi,COD,2.8
ORD03875,2024-10-02,Customer_24,Electronics,Mobile,6,28696.61,172179.66,34819.61,West,Ahmedabad,Card,1.5
ORD03876,2024-06-28,Customer_49,Office Supplies,Notebook,6,197.3,1183.8,460.71,North,Delhi,UPI,2.8
ORD03877,2024-10-19,Customer_24,Furniture,Cupboard,1,13062.99,13062.99,2273.44,East,Patna,Card,2.1
ORD03878,2024-04-29,Customer_8,Furniture,Sofa,2,59033.78,118067.56,23767.78,South,Kochi,Card,4.8
ORD03879,2024-12-31,Customer_61,Furniture,Table,6,16036.51,96219.06,16519.36,South,Hyderabad,Net Banking,3.5
ORD03880,2024-03-02,Customer_68,Furniture,Wardrobe,3,24120.61,72361.83,14748.37,North,Jaipur,COD,4.7
ORD03881,2024-03-15,Customer_60,Furniture,Cupboard,8,17606.18,140849.44,26983.07,West,Ahmedabad,COD,4.9
ORD03882,2024-09-20,Customer_50,Furniture,Desk,8,7828.83,62630.64,13056.83,North,Jaipur,Card,4.5
ORD03883,2024-01-06,Customer_38,Furniture,Chair,9,16587.44,149286.96,30722.66,West,Surat,UPI,3.7
ORD03884,2024-11-08,Customer_3,Furniture,Table,3,11609.62,34828.86,5900.87,North,Jaipur,UPI,3.7
ORD03885,2024-09-21,Customer_50,Furniture,Cupboard,3,15119.04,45357.12,6752.0,South,Hyderabad,Card,2.4
ORD03886,2024-03-02,Customer_41,Electronics,Laptop,2,74270.16,148540.32,17159.57,East,Patna,UPI,2.8
ORD03887,2024-10-29,Customer_65,Electronics,Printer,6,13304.24,79825.44,12213.35,South,Bangalore,COD,3.7
ORD03888,2024-12-19,Customer_95,Office Supplies,Printer Paper,6,1154.21,6925.26,2187.61,North,Jaipur,UPI,2.5
ORD03889,2024-07-08,Customer_95,Furniture,Table,7,10345.18,72416.26,15368.59,West,Pune,UPI,4.1
ORD03890,2024-07-31,Customer_100,Office Supplies,Notebook,4,263.01,1052.04,415.06,East,Kolkata,COD,1.7
ORD03891,2024-01-15,Customer_67,Electronics,Mobile,9,18177.94,163601.46,28956.5,East,Guwahati,Card,2.9
ORD03892,2024-10-20,Customer_29,Furniture,Desk,2,9353.28,18706.56,4258.06,West,Pune,Card,2.2
ORD03893,2024-04-08,Customer_68,Furniture,Chair,1,17674.33,17674.33,3103.02,West,Pune,UPI,4.3
ORD03894,2024-09-13,Customer_55,Furniture,Cupboard,7,18981.68,132871.76,24050.86,South,Chennai,Card,4.9
ORD03895,2024-06-21,Customer_52,Office Supplies,Pen,3,37.85,113.55,56.06,West,Surat,COD,1.2
ORD03896,2025-01-11,Customer_1,Furniture,Sofa,10,27786.32,277863.2,65875.73,East,Patna,Net Banking,2.2
ORD03897,2024-01-21,Customer_96,Furniture,Bookshelf,3,5537.92,16613.76,3002.38,West,Surat,Card,2.3
ORD03898,2024-06-24,Customer_97,Office Supplies,Pen,6,84.0,504.0,241.45,North,Lucknow,COD,3.0
ORD03899,2024-02-28,Customer_11,Furniture,Wardrobe,1,24844.64,24844.64,4203.09,West,Pune,UPI,4.2
ORD03900,2024-01-08,Customer_88,Furniture,Chair,10,6404.51,64045.1,11167.16,West,Ahmedabad,UPI,2.7
ORD03901,2024-11-27,Customer_36,Electronics,Mobile,7,48706.69,340946.83,52969.48,East,Patna,Net Banking,1.1
ORD03902,2024-06-20,Customer_83,Furniture,Bookshelf,1,2414.31,2414.31,554.7,East,Kolkata,Net Banking,1.1
ORD03903,2024-11-14,Customer_50,Office Supplies,Stapler,1,413.99,413.99,154.63,South,Kochi,UPI,4.7
ORD03904,2024-12-22,Customer_29,Furniture,Cupboard,6,15927.37,95564.22,15376.0,East,Bhubaneswar,UPI,4.7
ORD03905,2024-03-25,Customer_99,Office Supplies,Folder,7,79.79,558.53,222.52,South,Hyderabad,Net Banking,2.5
ORD03906,2024-02-03,Customer_86,Office Supplies,Pen,9,112.14,1009.26,488.63,West,Mumbai,Net Banking,4.5
ORD03907,2024-01-19,Customer_34,Electronics,Tablet,7,31070.44,217493.08,37032.9,East,Guwahati,UPI,3.9
ORD03908,2025-01-12,Customer_22,Furniture,Desk,9,22091.16,198820.44,40285.79,North,Lucknow,COD,3.0
ORD03909,2024-01-27,Customer_64,Furniture,Chair,10,8776.63,87766.3,17055.14,East,Kolkata,COD,1.8
ORD03910,2024-01-10,Customer_70,Electronics,Mobile,9,46263.28,416369.52,65019.78,West,Surat,Card,4.4
ORD03911,2024-07-14,Customer_53,Furniture,Sofa,9,14796.51,133168.59,25738.68,North,Chandigarh,Net Banking,2.3
ORD03912,2024-04-22,Customer_57,Furniture,Desk,4,5457.46,21829.84,4845.46,East,Guwahati,COD,1.4
ORD03913,2025-01-22,Customer_96,Furniture,Cupboard,3,24256.92,72770.76,10894.37,West,Surat,Net Banking,4.7
ORD03914,2024-10-15,Customer_30,Office Supplies,Printer Paper,6,344.55,2067.3,565.6,West,Ahmedabad,COD,1.5
ORD03915,2024-05-22,Customer_11,Office Supplies,Marker,8,36.93,295.44,131.61,North,Lucknow,Card,2.5
ORD03916,2025-03-10,Customer_14,Furniture,Wardrobe,2,36692.94,73385.88,13207.85,East,Guwahati,Net Banking,2.0
ORD03917,2024-09-13,Customer_54,Furniture,Desk,5,24308.01,121540.05,25636.59,West,Ahmedabad,Card,3.4
ORD03918,2025-02-12,Customer_94,Office Supplies,Printer Paper,2,1091.83,2183.66,699.55,East,Patna,UPI,4.3
ORD03919,2024-03-10,Customer_71,Furniture,Cupboard,10,17649.54,176495.4,33482.85,North,Lucknow,UPI,3.4
ORD03920,2024-03-29,Customer_1,Electronics,Printer,6,16039.14,96234.84,12390.0,South,Kochi,COD,3.7
ORD03921,2024-05-18,Customer_56,Office Supplies,Highlighter,5,76.75,383.75,192.14,East,Kolkata,UPI,4.2
ORD03922,2024-06-23,Customer_26,Office Supplies,Pen,4,49.54,198.16,97.01,South,Bangalore,COD,1.3
ORD03923,2025-03-17,Customer_2,Electronics,Mouse,4,1740.08,6960.32,2619.39,South,Chennai,Net Banking,2.4
ORD03924,2024-06-22,Customer_70,Office Supplies,Scissors,6,320.46,1922.76,772.9,East,Bhubaneswar,UPI,2.5
ORD03925,2024-03-18,Customer_40,Office Supplies,Notebook,1,159.65,159.65,63.58,East,Bhubaneswar,COD,1.8
ORD03926,2024-05-07,Customer_21,Electronics,Monitor,9,28534.85,256813.65,42116.97,South,Kochi,Card,2.6
ORD03927,2025-01-04,Customer_56,Furniture,Desk,7,5758.23,40307.61,7933.72,South,Hyderabad,COD,2.8
ORD03928,2024-12-27,Customer_75,Office Supplies,Scissors,7,238.1,1666.7,627.98,North,Lucknow,COD,4.0
ORD03929,2024-04-13,Customer_82,Office Supplies,Stapler,10,546.87,5468.7,2008.34,East,Patna,COD,3.0
ORD03930,2025-03-24,Customer_43,Furniture,Desk,9,8733.96,78605.64,17206.7,West,Surat,UPI,4.6
ORD03931,2024-04-07,Customer_92,Electronics,Mouse,9,864.94,7784.46,2578.24,West,Surat,UPI,2.6
ORD03932,2024-06-03,Customer_71,Office Supplies,Marker,8,127.44,1019.52,449.09,North,Jaipur,UPI,4.7
ORD03933,2024-12-06,Customer_14,Office Supplies,Marker,2,137.75,275.5,128.86,South,Hyderabad,UPI,3.0
ORD03934,2024-01-30,Customer_29,Furniture,Sofa,3,22476.54,67429.62,13358.5,East,Kolkata,UPI,4.5
ORD03935,2024-12-08,Customer_70,Office Supplies,Scissors,2,173.76,347.52,137.79,South,Chennai,Card,3.3
ORD03936,2024-10-23,Customer_49,Electronics,Keyboard,5,4141.04,20705.2,6659.11,West,Pune,UPI,1.1
ORD03937,2024-05-28,Customer_19,Furniture,Chair,4,14883.04,59532.16,10191.49,West,Pune,COD,1.2
ORD03938,2024-11-23,Customer_44,Furniture,Bookshelf,5,10628.24,53141.2,11141.98,South,Hyderabad,Card,1.6
ORD03939,2024-03-05,Customer_38,Electronics,Monitor,4,14759.07,59036.28,10468.79,West,Mumbai,UPI,1.2
ORD03940,2024-11-29,Customer_91,Electronics,Mobile,10,45380.35,453803.5,81587.14,East,Guwahati,UPI,2.6
ORD03941,2024-09-28,Customer_48,Office Supplies,Pen,6,35.75,214.5,113.12,North,Jaipur,COD,2.7
ORD03942,2024-03-24,Customer_57,Electronics,Headphones,7,8800.14,61600.98,16544.26,West,Mumbai,UPI,2.2
ORD03943,2024-05-23,Customer_25,Electronics,Printer,9,15288.55,137596.95,18878.66,South,Chennai,Card,3.3
ORD03944,2024-12-06,Customer_6,Office Supplies,Notebook,1,135.32,135.32,56.49,South,Chennai,COD,1.7
ORD03945,2024-11-30,Customer_92,Furniture,Chair,8,7137.5,57100.0,11392.56,South,Bangalore,COD,3.5
ORD03946,2025-03-31,Customer_20,Office Supplies,Stapler,3,450.2,1350.6,475.38,North,Chandigarh,Net Banking,4.8
ORD03947,2025-01-29,Customer_15,Office Supplies,Marker,10,101.63,1016.3,468.25,South,Hyderabad,Net Banking,2.0
ORD03948,2024-04-30,Customer_52,Furniture,Cupboard,8,24271.4,194171.2,31469.26,South,Bangalore,UPI,3.0
ORD03949,2024-11-18,Customer_35,Furniture,Table,9,2833.79,25504.11,4808.37,East,Guwahati,Card,3.9
ORD03950,2025-03-07,Customer_82,Furniture,Desk,10,21388.41,213884.1,39468.23,West,Surat,Net Banking,2.4
ORD03951,2024-07-03,Customer_95,Office Supplies,Scissors,6,240.45,1442.7,551.66,North,Lucknow,UPI,1.1
ORD03952,2024-02-29,Customer_13,Furniture,Bookshelf,10,7810.57,78105.7,17488.24,West,Mumbai,COD,4.2
ORD03953,2024-04-08,Customer_97,Office Supplies,Pen,10,108.93,1089.3,512.13,South,Bangalore,Card,1.9
ORD03954,2024-06-08,Customer_80,Furniture,Bookshelf,5,2183.86,10919.3,1997.42,West,Surat,COD,1.1
ORD03955,2024-03-26,Customer_50,Office Supplies,Marker,3,21.28,63.84,30.4,South,Bangalore,Card,4.2
ORD03956,2025-03-04,Customer_49,Electronics,Headphones,5,2826.34,14131.7,3436.54,North,Jaipur,Card,1.9
ORD03957,2024-02-13,Customer_75,Electronics,Tablet,4,13162.11,52648.44,7045.86,North,Chandigarh,COD,1.5
ORD03958,2024-12-06,Customer_10,Furniture,Table,1,7351.19,7351.19,1224.77,West,Ahmedabad,Net Banking,1.1
ORD03959,2024-04-29,Customer_54,Office Supplies,Notebook,7,242.84,1699.88,710.34,North,Lucknow,Net Banking,1.6
ORD03960,2024-04-03,Customer_84,Electronics,Keyboard,8,4098.99,32791.92,9323.33,East,Kolkata,Net Banking,1.4
ORD03961,2024-07-31,Customer_3,Electronics,Monitor,8,29867.69,238941.52,29451.78,South,Kochi,Net Banking,4.0
ORD03962,2024-05-27,Customer_75,Electronics,Tablet,6,36508.62,219051.72,34263.64,South,Hyderabad,UPI,3.7
ORD03963,2024-12-31,Customer_80,Electronics,Keyboard,8,2017.09,16136.72,4503.27,West,Mumbai,COD,4.5
ORD03964,2024-08-25,Customer_94,Office Supplies,Highlighter,7,148.05,1036.35,486.0,East,Bhubaneswar,UPI,2.6
ORD03965,2024-02-17,Customer_93,Office Supplies,Marker,2,77.1,154.2,73.62,North,Jaipur,UPI,2.0
ORD03966,2024-06-05,Customer_10,Furniture,Chair,9,7611.57,68504.13,11772.82,South,Bangalore,COD,2.8
ORD03967,2024-05-15,Customer_1,Office Supplies,Marker,8,181.23,1449.84,685.9,West,Mumbai,UPI,3.3
ORD03968,2024-01-28,Customer_1,Office Supplies,Folder,5,183.8,919.0,375.92,West,Ahmedabad,Net Banking,2.9
ORD03969,2024-02-15,Customer_14,Electronics,Tablet,2,37994.19,75988.38,11717.33,North,Delhi,COD,1.1
ORD03970,2025-03-14,Customer_67,Electronics,Laptop,3,57116.09,171348.27,20893.43,North,Delhi,UPI,3.7
ORD03971,2024-08-28,Customer_55,Office Supplies,Pen,1,141.25,141.25,74.56,West,Pune,COD,2.4
ORD03972,2024-11-28,Customer_17,Furniture,Chair,10,3148.85,31488.5,6186.72,North,Delhi,Net Banking,2.2
ORD03973,2024-05-28,Customer_36,Furniture,Bookshelf,9,10199.05,91791.45,17340.61,North,Jaipur,UPI,1.5
ORD03974,2024-08-30,Customer_85,Electronics,Tablet,2,35086.48,70172.96,10189.73,South,Bangalore,Net Banking,4.5
ORD03975,2025-03-07,Customer_38,Furniture,Sofa,9,17292.77,155634.93,31707.42,South,Bangalore,UPI,3.6
ORD03976,2024-09-22,Customer_90,Electronics,Mobile,9,18991.88,170926.92,26201.19,North,Jaipur,Net Banking,1.4
ORD03977,2024-06-12,Customer_97,Furniture,Cupboard,5,27983.75,139918.75,23136.15,South,Hyderabad,Card,1.3
ORD03978,2024-02-20,Customer_35,Furniture,Table,6,5013.2,30079.2,6482.85,West,Ahmedabad,COD,4.0
ORD03979,2024-05-27,Customer_28,Office Supplies,Scissors,1,322.69,322.69,125.44,North,Jaipur,UPI,1.4
ORD03980,2025-02-08,Customer_97,Furniture,Bookshelf,5,8407.67,42038.35,9440.54,North,Chandigarh,Card,3.5
ORD03981,2024-12-16,Customer_49,Office Supplies,Notebook,8,183.88,1471.04,595.18,West,Mumbai,Net Banking,2.8
ORD03982,2024-11-20,Customer_63,Electronics,Mobile,5,12472.07,62360.35,11874.71,South,Chennai,Net Banking,3.6
ORD03983,2024-12-01,Customer_98,Furniture,Wardrobe,4,16558.87,66235.48,11483.5,West,Pune,COD,2.0
ORD03984,2025-03-04,Customer_10,Office Supplies,Highlighter,7,85.26,596.82,281.47,North,Delhi,Net Banking,4.3
ORD03985,2024-04-19,Customer_96,Office Supplies,Highlighter,5,147.85,739.25,367.93,East,Kolkata,COD,1.1
ORD03986,2024-07-02,Customer_42,Electronics,Keyboard,5,3399.19,16995.95,5341.23,West,Surat,Card,3.3
ORD03987,2024-02-04,Customer_20,Office Supplies,Scissors,8,372.6,2980.8,1070.67,North,Lucknow,Net Banking,2.8
ORD03988,2024-11-21,Customer_55,Furniture,Sofa,4,47050.52,188202.08,42605.3,North,Jaipur,Card,2.2
ORD03989,2025-01-05,Customer_63,Office Supplies,Pen,5,14.93,74.65,38.18,North,Lucknow,COD,1.7
ORD03990,2024-03-03,Customer_16,Office Supplies,Notebook,9,249.76,2247.84,843.71,North,Jaipur,Card,4.8
ORD03991,2024-03-23,Customer_11,Furniture,Cupboard,9,8713.0,78417.0,14864.72,East,Bhubaneswar,Card,2.0
ORD03992,2024-12-19,Customer_45,Electronics,Keyboard,8,1116.52,8932.16,2412.92,West,Surat,Card,3.1
ORD03993,2024-05-13,Customer_23,Furniture,Chair,8,14587.47,116699.76,24212.68,West,Pune,UPI,1.8
ORD03994,2024-04-29,Customer_24,Furniture,Bookshelf,3,4015.5,12046.5,2638.59,West,Pune,COD,4.5
ORD03995,2024-10-31,Customer_34,Electronics,Tablet,10,17578.92,175789.2,23218.44,South,Chennai,Card,4.6
ORD03996,2024-06-24,Customer_85,Electronics,Keyboard,10,3690.09,36900.9,10599.76,West,Mumbai,UPI,4.9
